dataset,embedding_size,num_layers,fold,loss,f1,acc,lr,it,peak_mem,seed,ppv
dmg777k,256,4,0,1.1182563194066168,0.4615960591409486,0.5564435564435565,0.0920879989862442,539.0,1542627328.0,0,0
dmg777k,256,5,0,0.9479217506973632,0.5331895614077095,0.6253746253746254,0.0920879989862442,105.0,1567003136.0,0,1
dmg777k,256,5,0,1.175146154451412,0.4048528005214418,0.5144855144855145,0.0920879989862442,101.0,1567003136.0,0,0
dmg777k,512,1,0,1.2225880693855873,0.2335553915205541,0.5244755244755245,0.0920879989862442,129.0,787253760.0,0,1
dmg777k,512,1,0,1.2881259465341766,0.1959703179517421,0.4715284715284715,0.0920879989862442,95.0,787253760.0,0,0
dmg777k,512,2,0,0.8999368433139685,0.5545376393594776,0.6443556443556444,0.0920879989862442,1094.0,1830247424.0,0,1
dmg777k,512,2,0,1.067112928667438,0.4739890880286152,0.5574425574425574,0.0920879989862442,871.0,1830247424.0,0,0
dmg777k,512,3,0,0.9251952337232192,0.5580916476776108,0.6373626373626373,0.0920879989862442,382.0,2610806272.0,0,1
dmg777k,512,3,0,1.1273470594525836,0.4104375060008499,0.5444555444555444,0.0920879989862442,236.0,2610806272.0,0,0
dmg777k,512,4,0,0.929304963811499,0.5605103058383888,0.6473526473526473,0.0920879989862442,160.0,2945753088.0,0,1
dmg777k,512,4,0,1.0781529112734185,0.5240927132997071,0.5994005994005994,0.0920879989862442,594.0,2945753088.0,0,0
dmg777k,512,5,0,0.8960532320489618,0.5549864570275324,0.6493506493506493,0.0920879989862442,92.0,2970128896.0,0,1
dmg777k,512,5,0,1.0951374382313277,0.4420322515841977,0.5774225774225774,0.0920879989862442,105.0,2970128896.0,0,0
dmg777k,768,1,0,1.2363368154887489,0.2102899895603758,0.5054945054945055,0.0920879989862442,67.0,1168455680.0,0,1
dmg777k,768,1,0,1.2948268375204268,0.1729113793686874,0.4785214785214785,0.0920879989862442,36.0,1168455680.0,0,0
dmg777k,768,2,0,0.8861881715383245,0.5605041034956946,0.6393606393606394,0.0920879989862442,745.0,2705256960.0,0,1
dmg777k,768,2,0,1.0434954705705248,0.4925629799698757,0.5764235764235764,0.0920879989862442,1186.0,2705256960.0,0,0
dmg777k,768,3,0,0.920969368351311,0.56896803893209,0.6493506493506493,0.0920879989862442,536.0,3859660288.0,0,1
dmg777k,768,3,0,1.13006789230811,0.426636498877437,0.5364635364635365,0.0920879989862442,399.0,3859660288.0,0,0
dmg777k,768,4,0,0.911632167548554,0.5783806637351425,0.6513486513486514,0.0920879989862442,276.0,4355091968.0,0,1
dmg777k,768,4,0,1.0800809022929236,0.4871955458293563,0.5794205794205795,0.0920879989862442,226.0,4355091968.0,0,0
dmg777k,768,5,0,0.8963511906429674,0.5426985858554431,0.6443556443556444,0.0920879989862442,61.0,4379359744.0,0,1
dmg777k,768,5,0,1.1254085333968182,0.4240464087890948,0.5394605394605395,0.0920879989862442,119.0,4379359744.0,0,0
dmg777k,1024,1,0,1.2460402864371904,0.1963801228045123,0.4845154845154845,0.0920879989862442,48.0,1553762816.0,0,1
dmg777k,1024,1,0,1.3102013955405671,0.1572637338058944,0.4375624375624375,0.0920879989862442,33.0,1553762816.0,0,0
dmg777k,1024,2,0,0.8899644273409012,0.5497600080187042,0.6363636363636364,0.0920879989862442,1042.0,3586711040.0,0,1
dmg777k,1024,2,0,1.024731028800942,0.4868569602923461,0.5774225774225774,0.0920879989862442,999.0,3586711040.0,0,0
dmg777k,1024,3,0,0.9257467959269328,0.5210200009711407,0.6353646353646354,0.0920879989862442,92.0,5110185984.0,0,1
dmg777k,1024,3,0,1.1479114858747983,0.4329085939794172,0.5204795204795205,0.0920879989862442,587.0,5110185984.0,0,0
dmg777k,1024,4,0,0.909499716874145,0.5473011933502091,0.6373626373626373,0.0920879989862442,83.0,5760524288.0,0,1
dmg777k,1024,4,0,1.0719527947220917,0.5160788819441304,0.5864135864135864,0.0920879989862442,603.0,5760524288.0,0,0
dmg777k,1024,5,0,0.8661430820804674,0.611156474476044,0.6683316683316683,0.0920879989862442,435.0,5785886720.0,0,1
dmg777k,1024,5,0,1.089700537622036,0.5129413019338481,0.5874125874125874,0.0920879989862442,433.0,5785886720.0,0,0
dmg777k,256,1,1,1.241265252105776,0.2144373453357131,0.5084915084915085,0.0920879989862442,70.0,404158976.0,1,1
dmg777k,256,1,1,1.2951577793913305,0.1818271412825002,0.4625374625374625,0.0920879989862442,53.0,404158976.0,1,0
dmg777k,256,2,1,0.9537318402276194,0.5128991124028827,0.6183816183816184,0.0920879989862442,973.0,951852032.0,1,1
dmg777k,256,2,1,1.1841706284320064,0.3851593032587957,0.5184815184815185,0.0920879989862442,371.0,951852032.0,1,0
dmg777k,256,3,1,0.9345119319693522,0.5660997028077536,0.6393606393606394,0.0920879989862442,860.0,1364835840.0,1,1
dmg777k,256,3,1,1.161303655889501,0.3994652091930607,0.5054945054945055,0.0920879989862442,364.0,1364835840.0,1,0
dmg777k,256,4,1,0.939741937638207,0.5640139357049898,0.6483516483516484,0.0920879989862442,176.0,1542627328.0,1,1
dmg777k,256,4,1,1.1645693145443283,0.4353112542630206,0.5194805194805194,0.0920879989862442,298.0,1542627328.0,1,0
dmg777k,256,5,1,0.9543823440762604,0.5214801812884362,0.6083916083916084,0.0920879989862442,84.0,1567003136.0,1,1
dmg777k,256,5,1,1.1963444736705589,0.3877228875249169,0.5074925074925075,0.0920879989862442,78.0,1567003136.0,1,0
dmg777k,512,1,1,1.2397133597486911,0.2147711923318205,0.5044955044955045,0.0920879989862442,114.0,787253760.0,1,1
dmg777k,512,1,1,1.2955351062062852,0.1751105491797964,0.4525474525474525,0.0920879989862442,73.0,787253760.0,1,0
dmg777k,512,2,1,0.8947587674544625,0.5566998814309698,0.6423576423576424,0.0920879989862442,931.0,1830247424.0,1,1
dmg777k,512,2,1,1.0987623257450465,0.4528077548329801,0.5574425574425574,0.0920879989862442,690.0,1830247424.0,1,0
dmg777k,512,3,1,0.9777127337745432,0.5239037701792364,0.6153846153846154,0.0920879989862442,307.0,2610806272.0,1,1
dmg777k,512,3,1,1.1310401272849684,0.4301621610370941,0.5424575424575424,0.0920879989862442,454.0,2610806272.0,1,0
dmg777k,512,4,1,0.9058089422120152,0.5430491687675872,0.6413586413586414,0.0920879989862442,99.0,2945753088.0,1,1
dmg777k,512,4,1,1.0829510005560146,0.5045342019225569,0.5874125874125874,0.0920879989862442,338.0,2945753088.0,1,0
dmg777k,512,5,1,0.92782644209374,0.5265019941444542,0.6533466533466533,0.0920879989862442,42.0,2970128896.0,1,1
dmg777k,512,5,1,1.1208640178796854,0.4668416108585667,0.5534465534465535,0.0920879989862442,179.0,2970128896.0,1,0
dmg777k,768,1,1,1.2204950305543891,0.2214199274489624,0.5264735264735265,0.0920879989862442,56.0,1168455680.0,1,1
dmg777k,768,1,1,1.28354910123657,0.1772562920950017,0.4685314685314685,0.0920879989862442,31.0,1168455680.0,1,0
dmg777k,768,2,1,0.871262949102111,0.5489273114489879,0.6573426573426573,0.0920879989862442,1227.0,2705256960.0,1,1
dmg777k,768,2,1,1.0308687863883583,0.4832379603920342,0.5864135864135864,0.0920879989862442,773.0,2705256960.0,1,0
dmg777k,768,3,1,0.9129975526716008,0.5273362384620932,0.6433566433566433,0.0920879989862442,131.0,3859660288.0,1,1
dmg777k,768,3,1,1.0737359145470782,0.4409529106685751,0.5654345654345654,0.0920879989862442,851.0,3859660288.0,1,0
dmg777k,768,4,1,0.8955910229201682,0.5705243736597694,0.6603396603396603,0.0920879989862442,133.0,4355091968.0,1,1
dmg777k,768,4,1,1.0175441031999608,0.5099393464074489,0.6023976023976024,0.0920879989862442,661.0,4355091968.0,1,0
dmg777k,768,5,1,0.9318528271113252,0.5345371392834392,0.6363636363636364,0.0920879989862442,77.0,4379359744.0,1,1
dmg777k,768,5,1,1.078695723270391,0.4762308026602659,0.5734265734265734,0.0920879989862442,148.0,4379359744.0,1,0
dmg777k,1024,1,1,1.2443991912777488,0.2189493895934574,0.4905094905094905,0.0920879989862442,112.0,1553762816.0,1,1
dmg777k,1024,1,1,1.3098349777130007,0.16972897620437,0.4435564435564436,0.0920879989862442,38.0,1553762816.0,1,0
dmg777k,1024,2,1,0.8778532293184125,0.5526603181515869,0.6463536463536463,0.0920879989862442,590.0,3586711040.0,1,1
dmg777k,1024,2,1,0.9978003154300412,0.5044491833344779,0.5734265734265734,0.0920879989862442,1133.0,3586711040.0,1,0
dmg777k,1024,3,1,0.912381614210264,0.5686207686491913,0.6403596403596403,0.0920879989862442,313.0,5110185984.0,1,1
dmg777k,1024,3,1,1.1040156714904976,0.4634574779948785,0.5524475524475524,0.0920879989862442,826.0,5110185984.0,1,0
dmg777k,1024,4,1,0.9281785700021242,0.5276457271403989,0.6243756243756243,0.0920879989862442,78.0,5760524288.0,1,1
dmg777k,1024,4,1,1.058161054536962,0.5053417569876749,0.6023976023976024,0.0920879989862442,521.0,5760524288.0,1,0
dmg777k,1024,5,1,0.9021290413511124,0.5654742072429922,0.6463536463536463,0.0920879989862442,214.0,5785886720.0,1,1
dmg777k,1024,5,1,1.0754911094216513,0.5107604328000651,0.5964035964035964,0.0920879989862442,377.0,5785886720.0,1,0
dmg777k,256,1,2,1.2243830317450135,0.2209638358976205,0.5304695304695305,0.0920879989862442,66.0,404158976.0,2,1
dmg777k,256,1,2,1.2896880560000048,0.1684548876004475,0.4585414585414585,0.0920879989862442,55.0,404158976.0,2,0
dmg777k,256,2,2,0.8664022053791165,0.5519372313385936,0.6673326673326674,0.0920879989862442,1220.0,951852032.0,2,1
dmg777k,256,2,2,1.057073403594201,0.4475287906222199,0.5924075924075924,0.0920879989862442,880.0,951852032.0,2,0
dmg777k,256,3,2,0.9634588889484714,0.5373114226929564,0.6083916083916084,0.0920879989862442,416.0,1364835840.0,2,1
dmg777k,256,3,2,1.183416510783061,0.3598557432566033,0.5024975024975025,0.0920879989862442,190.0,1364835840.0,2,0
dmg777k,256,4,2,0.9367218587198664,0.5570504810224851,0.6403596403596403,0.0920879989862442,180.0,1542627328.0,2,1
dmg777k,256,4,2,1.1152017337135354,0.386631949979877,0.5434565434565435,0.0920879989862442,98.0,1542627328.0,2,0
dmg777k,256,5,2,0.9375288889587204,0.5337482084931233,0.6393606393606394,0.0920879989862442,69.0,1567003136.0,2,1
dmg777k,256,5,2,1.1566453052296588,0.4564931077754651,0.5324675324675324,0.0920879989862442,156.0,1567003136.0,2,0
dmg777k,512,1,2,1.240233502026921,0.2026919945725915,0.4985014985014985,0.0920879989862442,61.0,787253760.0,2,1
dmg777k,512,1,2,1.3000805787872485,0.1613550663370328,0.4515484515484515,0.0920879989862442,53.0,787253760.0,2,0
dmg777k,512,2,2,0.9215133311550544,0.5250445148091825,0.6313686313686314,0.0920879989862442,463.0,1830247424.0,2,1
dmg777k,512,2,2,1.13503638815503,0.393961673472926,0.5104895104895105,0.0920879989862442,356.0,1830247424.0,2,0
dmg777k,512,3,2,0.9315975169295304,0.5239406056976821,0.6243756243756243,0.0920879989862442,150.0,2610806272.0,2,1
dmg777k,512,3,2,1.1600647111461615,0.3871251495311986,0.5134865134865135,0.0920879989862442,174.0,2610806272.0,2,0
dmg777k,512,4,2,0.9273860348351582,0.5460077820327373,0.6413586413586414,0.0920879989862442,146.0,2945753088.0,2,1
dmg777k,512,4,2,1.114399185480838,0.4801452449188176,0.5494505494505495,0.0920879989862442,406.0,2945753088.0,2,0
dmg777k,512,5,2,0.9057954925657884,0.5599235389081683,0.6453546453546454,0.0920879989862442,91.0,2970128896.0,2,1
dmg777k,512,5,2,1.111987808947846,0.4086526272683096,0.5524475524475524,0.0920879989862442,74.0,2970128896.0,2,0
dmg777k,768,1,2,1.2282875688581865,0.2172218303916611,0.4945054945054945,0.0920879989862442,145.0,1168455680.0,2,1
dmg777k,768,1,2,1.2919268592918658,0.1693454288663153,0.4715284715284715,0.0920879989862442,41.0,1168455680.0,2,0
dmg777k,768,2,2,0.8589616684236225,0.5894308315130693,0.6753246753246753,0.0920879989862442,979.0,2705256960.0,2,1
dmg777k,768,2,2,1.004306150293376,0.5114056480336824,0.6123876123876124,0.0920879989862442,1253.0,2705256960.0,2,0
dmg777k,768,3,2,0.9019694594720356,0.5338215429097241,0.6593406593406593,0.0920879989862442,261.0,3859660288.0,2,1
dmg777k,768,3,2,1.0890561805104422,0.440515294547696,0.5474525474525475,0.0920879989862442,762.0,3859660288.0,2,0
dmg777k,768,4,2,0.9083932663700032,0.5497669780534642,0.6393606393606394,0.0920879989862442,107.0,4355091968.0,2,1
dmg777k,768,4,2,1.0661826241797754,0.5095457399871626,0.5814185814185814,0.0920879989862442,700.0,4355091968.0,2,0
dmg777k,768,5,2,0.8810445849871065,0.5974782756915267,0.6683316683316683,0.0920879989862442,218.0,4379359744.0,2,1
dmg777k,768,5,2,1.064266382615258,0.5275613379629698,0.6003996003996004,0.0920879989862442,823.0,4379359744.0,2,0
dmg777k,1024,1,2,1.2344874056378732,0.2169535283993115,0.5164835164835165,0.0920879989862442,53.0,1553762816.0,2,1
dmg777k,1024,1,2,1.2983415343942966,0.1803125053132704,0.4725274725274725,0.0920879989862442,35.0,1553762816.0,2,0
dmg777k,1024,2,2,0.9180604781369888,0.5787313403180794,0.6253746253746254,0.0920879989862442,822.0,3586711040.0,2,1
dmg777k,1024,2,2,1.0547149344467734,0.4936689899956111,0.5634365634365635,0.0920879989862442,919.0,3586711040.0,2,0
dmg777k,1024,3,2,0.870818778312116,0.547585543456381,0.6513486513486514,0.0920879989862442,267.0,5110185984.0,2,1
dmg777k,1024,3,2,1.1077794065056257,0.4354888864458838,0.5454545454545454,0.0920879989862442,660.0,5110185984.0,2,0
dmg777k,1024,4,2,0.8746639430924407,0.5914411577452665,0.6623376623376623,0.0920879989862442,218.0,5760524288.0,2,1
dmg777k,1024,4,2,1.034580947961678,0.5196887421526647,0.5964035964035964,0.0920879989862442,533.0,5760524288.0,2,0
dmg777k,1024,5,2,0.873047524331784,0.5611644888266909,0.6563436563436563,0.0920879989862442,97.0,5785886720.0,2,1
dmg777k,1024,5,2,1.096095991692178,0.494459320997804,0.5904095904095904,0.0920879989862442,210.0,5785886720.0,2,0
dmg777k,256,1,3,1.243201906728021,0.2045343025897318,0.4855144855144855,0.0920879989862442,83.0,404158976.0,3,1
dmg777k,256,1,3,1.3113642815601074,0.169618207977674,0.4495504495504495,0.0920879989862442,30.0,404158976.0,3,0
dmg777k,256,2,3,0.9623923655710463,0.5298777547034634,0.6073926073926074,0.0920879989862442,897.0,951852032.0,3,1
dmg777k,256,2,3,1.0893794260155254,0.4188438273860269,0.5524475524475524,0.0920879989862442,907.0,951852032.0,3,0
dmg777k,256,3,3,0.974005210064461,0.4982970857656751,0.6143856143856143,0.0920879989862442,95.0,1364835840.0,3,1
dmg777k,256,3,3,1.1978808612507497,0.2947268815030069,0.4825174825174825,0.0920879989862442,110.0,1364835840.0,3,0
dmg777k,256,4,3,0.93672081513592,0.5223555470531913,0.6403596403596403,0.0920879989862442,78.0,1542627328.0,3,1
dmg777k,256,4,3,1.1868894338513372,0.3319469898561912,0.4995004995004995,0.0920879989862442,67.0,1542627328.0,3,0
dmg777k,256,5,3,0.912162755344329,0.5726332998912137,0.6563436563436563,0.0920879989862442,277.0,1567003136.0,3,1
dmg777k,256,5,3,1.194092020229195,0.3613648477089605,0.5144855144855145,0.0920879989862442,48.0,1567003136.0,3,0
dmg777k,512,1,3,1.2352496487328235,0.2127895543306972,0.5094905094905094,0.0920879989862442,81.0,787253760.0,3,1
dmg777k,512,1,3,1.3039117417950157,0.1670465568265591,0.4555444555444555,0.0920879989862442,46.0,787253760.0,3,0
dmg777k,512,2,3,0.90336679604553,0.5642976796031884,0.6543456543456544,0.0920879989862442,778.0,1830247424.0,3,1
dmg777k,512,2,3,1.0650352318834593,0.4648698818430219,0.5714285714285714,0.0920879989862442,524.0,1830247424.0,3,0
dmg777k,512,3,3,0.893951790267721,0.5737665403164266,0.6553446553446554,0.0920879989862442,345.0,2610806272.0,3,1
dmg777k,512,3,3,1.161940315190091,0.4305586746971713,0.5084915084915085,0.0920879989862442,479.0,2610806272.0,3,0
dmg777k,512,4,3,0.921663086085852,0.5494592395813787,0.6453546453546454,0.0920879989862442,133.0,2945753088.0,3,1
dmg777k,512,4,3,1.1362106748675955,0.4606413627621166,0.5544455544455544,0.0920879989862442,257.0,2945753088.0,3,0
dmg777k,512,5,3,0.9056018597244182,0.5562490459607491,0.6493506493506493,0.0920879989862442,112.0,2970128896.0,3,1
dmg777k,512,5,3,1.1387044473462629,0.4688419331381247,0.5584415584415584,0.0920879989862442,181.0,2970128896.0,3,0
dmg777k,768,1,3,1.2286215113190564,0.2232758620689655,0.5194805194805194,0.0920879989862442,88.0,1168455680.0,3,1
dmg777k,768,1,3,1.2968202604442338,0.1840978013026652,0.4675324675324675,0.0920879989862442,45.0,1168455680.0,3,0
dmg777k,768,2,3,0.8851978993393687,0.5384740046841475,0.6403596403596403,0.0920879989862442,948.0,2705256960.0,3,1
dmg777k,768,2,3,1.0520089996594832,0.4739303238206546,0.5524475524475524,0.0920879989862442,1084.0,2705256960.0,3,0
dmg777k,768,3,3,0.8972824286681939,0.5732919354568053,0.6433566433566433,0.0920879989862442,627.0,3859660288.0,3,1
dmg777k,768,3,3,1.0907705954059606,0.4623321674267294,0.5494505494505495,0.0920879989862442,425.0,3859660288.0,3,0
dmg777k,768,4,3,0.9246271244037056,0.5421910364769896,0.6393606393606394,0.0920879989862442,68.0,4355091968.0,3,1
dmg777k,768,4,3,1.0798070469342809,0.4990144969775683,0.5854145854145855,0.0920879989862442,550.0,4355091968.0,3,0
dmg777k,768,5,3,0.9249382951039712,0.5494670781220607,0.6383616383616384,0.0920879989862442,132.0,4379359744.0,3,1
dmg777k,768,5,3,1.0713394635905096,0.4868284075395442,0.5884115884115884,0.0920879989862442,268.0,4379359744.0,3,0
dmg777k,1024,1,3,1.227464686407164,0.223285310222391,0.5254745254745254,0.0920879989862442,84.0,1553762816.0,3,1
dmg777k,1024,1,3,1.2850325220757988,0.1698353603044593,0.4665334665334665,0.0920879989862442,39.0,1553762816.0,3,0
dmg777k,1024,2,3,0.8293897978311303,0.5799180939187394,0.6793206793206793,0.0920879989862442,1013.0,3586711040.0,3,1
dmg777k,1024,2,3,0.9524678543629844,0.5154654977022018,0.6243756243756243,0.0920879989862442,1088.0,3586711040.0,3,0
dmg777k,1024,3,3,0.8798633403743004,0.5557857641108571,0.6613386613386614,0.0920879989862442,191.0,5110185984.0,3,1
dmg777k,1024,3,3,1.1356767935067773,0.4359730227257846,0.5304695304695305,0.0920879989862442,532.0,5110185984.0,3,0
dmg777k,1024,4,3,0.8845538697745982,0.5368381079458893,0.6593406593406593,0.0920879989862442,67.0,5760524288.0,3,1
dmg777k,1024,4,3,1.0798048501105968,0.478374720327826,0.5734265734265734,0.0920879989862442,559.0,5760524288.0,3,0
dmg777k,1024,5,3,0.8692391600642941,0.5752785156917818,0.6703296703296703,0.0920879989862442,57.0,5785886720.0,3,1
dmg777k,1024,5,3,1.1268034337369148,0.3869172011041256,0.5444555444555444,0.0920879989862442,71.0,5785886720.0,3,0
dmg777k,256,1,4,1.238103458207569,0.2112158008460391,0.5154845154845155,0.0920879989862442,52.0,404158976.0,4,1
dmg777k,256,1,4,1.3014591426985929,0.1623847729913389,0.4595404595404595,0.0920879989862442,37.0,404158976.0,4,0
dmg777k,256,2,4,0.9718370107766794,0.5168036745656445,0.6153846153846154,0.0920879989862442,535.0,951852032.0,4,1
dmg777k,256,2,4,1.1232899122015254,0.4233304311132991,0.5344655344655345,0.0920879989862442,654.0,951852032.0,4,0
dmg777k,256,3,4,0.9139981233366824,0.5493771324898905,0.6313686313686314,0.0920879989862442,333.0,1364835840.0,4,1
dmg777k,256,3,4,1.1694614194712494,0.4175069660433747,0.5064935064935064,0.0920879989862442,515.0,1364835840.0,4,0
dmg777k,256,4,4,0.8781018737781892,0.5779739556433242,0.6523476523476524,0.0920879989862442,162.0,1542627328.0,4,1
dmg777k,256,4,4,1.107304409363616,0.4878186704388086,0.5524475524475524,0.0920879989862442,487.0,1542627328.0,4,0
dmg777k,256,5,4,0.9209751929755726,0.5557866340960459,0.6453546453546454,0.0920879989862442,75.0,1567003136.0,4,1
dmg777k,256,5,4,1.1759556622513454,0.4174822248890198,0.5144855144855145,0.0920879989862442,77.0,1567003136.0,4,0
dmg777k,512,1,4,1.230290736418144,0.2107132470973621,0.4965034965034965,0.0920879989862442,88.0,787253760.0,4,1
dmg777k,512,1,4,1.306328911160625,0.1536117836965294,0.4435564435564436,0.0920879989862442,40.0,787253760.0,4,0
dmg777k,512,2,4,0.8858339671518708,0.5509002441288123,0.6493506493506493,0.0920879989862442,1292.0,1830247424.0,4,1
dmg777k,512,2,4,1.058740769325096,0.4364948907908079,0.5684315684315684,0.0920879989862442,881.0,1830247424.0,4,0
dmg777k,512,3,4,0.8799402983902476,0.5834522358842706,0.6633366633366633,0.0920879989862442,421.0,2610806272.0,4,1
dmg777k,512,3,4,1.11750953619568,0.4510836681099228,0.5434565434565435,0.0920879989862442,847.0,2610806272.0,4,0
dmg777k,512,4,4,0.888883238296192,0.5804386973448328,0.6613386613386614,0.0920879989862442,283.0,2945753088.0,4,1
dmg777k,512,4,4,1.1170549678278725,0.4575837107067291,0.5614385614385614,0.0920879989862442,366.0,2945753088.0,4,0
dmg777k,512,5,4,0.9102149476932496,0.5585985455699222,0.6423576423576424,0.0920879989862442,94.0,2970128896.0,4,1
dmg777k,512,5,4,1.0924042030133816,0.5012687651534128,0.5894105894105894,0.0920879989862442,552.0,2970128896.0,4,0
dmg777k,768,1,4,1.2324657802845886,0.2199151038405268,0.5184815184815185,0.0920879989862442,70.0,1168455680.0,4,1
dmg777k,768,1,4,1.2972136851748437,0.1759725958680781,0.4655344655344655,0.0920879989862442,51.0,1168455680.0,4,0
dmg777k,768,2,4,0.8982189264925874,0.5449307361169308,0.6433566433566433,0.0920879989862442,632.0,2705256960.0,4,1
dmg777k,768,2,4,1.01940412339393,0.4946574498733939,0.5894105894105894,0.0920879989862442,955.0,2705256960.0,4,0
dmg777k,768,3,4,0.8965277528711091,0.5598694371396535,0.6353646353646354,0.0920879989862442,257.0,3859660288.0,4,1
dmg777k,768,3,4,1.1425208341156157,0.4355300477917758,0.5454545454545454,0.0920879989862442,380.0,3859660288.0,4,0
dmg777k,768,4,4,0.9060202338596784,0.5700942104668311,0.6423576423576424,0.0920879989862442,207.0,4355091968.0,4,1
dmg777k,768,4,4,1.0976863797266327,0.4777397238697848,0.5364635364635365,0.0920879989862442,375.0,4355091968.0,4,0
dmg777k,768,5,4,0.9358241765767692,0.5358179790057197,0.6333666333666333,0.0920879989862442,71.0,4379359744.0,4,1
dmg777k,768,5,4,1.1469406426202138,0.476457495122838,0.5474525474525475,0.0920879989862442,297.0,4379359744.0,4,0
dmg777k,1024,1,4,1.2253672590772715,0.2239452423698384,0.5194805194805194,0.0920879989862442,103.0,1553762816.0,4,1
dmg777k,1024,1,4,1.2824463271793662,0.1898613103778096,0.4625374625374625,0.0920879989862442,74.0,1553762816.0,4,0
dmg777k,1024,2,4,0.8604473932080936,0.5750143573988966,0.6643356643356644,0.0920879989862442,704.0,3586711040.0,4,1
dmg777k,1024,2,4,1.036043904651921,0.4755343146130443,0.5704295704295704,0.0920879989862442,978.0,3586711040.0,4,0
dmg777k,1024,3,4,0.9288426706159144,0.5181313791010222,0.6403596403596403,0.0920879989862442,104.0,5110185984.0,4,1
dmg777k,1024,3,4,1.143271110353985,0.4407061213329032,0.5254745254745254,0.0920879989862442,616.0,5110185984.0,4,0
dmg777k,1024,4,4,0.8860561157197422,0.5556749635140578,0.6523476523476524,0.0920879989862442,84.0,5760524288.0,4,1
dmg777k,1024,4,4,1.084499681724387,0.4941041791465547,0.5744255744255744,0.0920879989862442,296.0,5760524288.0,4,0
dmg777k,1024,5,4,0.8814631714559599,0.5627989026739739,0.6543456543456544,0.0920879989862442,74.0,5785886720.0,4,1
dmg777k,1024,5,4,1.10452204903437,0.5007386868489258,0.5824175824175825,0.0920879989862442,358.0,5785886720.0,4,0
mdgenre,256,1,0,1.2271140790698003,0.1263825485053401,0.6332007952286283,0.0889950022101402,443.0,293592064.0,0,1
mdgenre,256,1,0,1.3215806314887486,0.1234524184240898,0.6361829025844931,0.0889950022101402,356.0,331353088.0,0,0
mdgenre,256,2,0,1.1742540937167856,0.1861160768135556,0.6451292246520874,0.0889950022101402,418.0,1298275840.0,0,1
mdgenre,256,2,0,1.308399663868245,0.1247470100431298,0.6153081510934394,0.0889950022101402,222.0,1298275840.0,0,0
mdgenre,256,3,0,1.1464607312184842,0.2091055224267566,0.6510934393638171,0.0889950022101402,334.0,1641645568.0,0,1
mdgenre,256,3,0,1.266358524363813,0.1278525185533095,0.621272365805169,0.0889950022101402,292.0,1641645568.0,0,0
mdgenre,256,4,0,1.164016839330876,0.2072240303970026,0.6461232604373758,0.0889950022101402,336.0,1687866880.0,0,1
mdgenre,256,4,0,1.2465129943104605,0.1377418279192036,0.6292246520874751,0.0889950022101402,305.0,1687866880.0,0,0
mdgenre,256,5,0,1.1471993723339369,0.2024288989557686,0.647117296222664,0.0889950022101402,318.0,1727054848.0,0,1
mdgenre,256,5,0,1.2338976836760749,0.1359024431874207,0.6133200795228628,0.0889950022101402,355.0,1727054848.0,0,0
mdgenre,512,1,0,1.202973807838216,0.1284041341251586,0.6500994035785288,0.0889950022101402,421.0,611437568.0,0,1
mdgenre,512,1,0,1.2936367267824562,0.1299205534245188,0.6421471172962226,0.0889950022101402,454.0,611437568.0,0,0
mdgenre,512,2,0,1.1560065275283145,0.1893988249358057,0.6371769383697813,0.0889950022101402,462.0,2437487104.0,0,1
mdgenre,512,2,0,1.2715595994307791,0.127159980750472,0.6282306163021869,0.0889950022101402,406.0,2437487104.0,0,0
mdgenre,512,3,0,1.1504755192957954,0.1997545049605384,0.6381709741550696,0.0889950022101402,322.0,3074545664.0,0,1
mdgenre,512,3,0,1.246749061309706,0.1237827706446221,0.617296222664016,0.0889950022101402,294.0,3074545664.0,0,0
mdgenre,512,4,0,1.1561128801432572,0.2073105686242064,0.6322067594433399,0.0889950022101402,332.0,3116524544.0,0,1
mdgenre,512,4,0,1.2278378665895848,0.130694205841735,0.6163021868787276,0.0889950022101402,337.0,3116524544.0,0,0
mdgenre,512,5,0,1.1491982935314098,0.2006588578175215,0.6381709741550696,0.0889950022101402,414.0,3156311040.0,0,1
mdgenre,512,5,0,1.215021566272633,0.1276621556432535,0.6282306163021869,0.0889950022101402,278.0,3156311040.0,0,0
mdgenre,768,1,0,1.194212647855543,0.1330627452647088,0.6500994035785288,0.0889950022101402,484.0,895632384.0,0,1
mdgenre,768,1,0,1.283644910930781,0.1331354098353323,0.6500994035785288,0.0889950022101402,377.0,895632384.0,0,0
mdgenre,768,2,0,1.1722297364828889,0.1935195736936787,0.6391650099403579,0.0889950022101402,436.0,3571259904.0,0,1
mdgenre,768,2,0,1.2734547956911155,0.1270158618616123,0.6182902584493042,0.0889950022101402,435.0,3571259904.0,0,0
mdgenre,768,3,0,1.1695635680906251,0.1998515762144001,0.6262425447316103,0.0889950022101402,434.0,4502186496.0,0,1
mdgenre,768,3,0,1.248385997759552,0.1450940079624483,0.6282306163021869,0.0889950022101402,336.0,4502186496.0,0,0
mdgenre,768,4,0,1.1512162846342366,0.2267597369342887,0.6461232604373758,0.0889950022101402,381.0,4550479360.0,0,1
mdgenre,768,4,0,1.2308900427376426,0.1384958537689403,0.6242544731610338,0.0889950022101402,348.0,4550479360.0,0,0
mdgenre,768,5,0,1.1573122411084118,0.1927064770105101,0.6312127236580517,0.0889950022101402,397.0,4590265856.0,0,1
